time,unix_ts,usd,pending_tx,btc,Fastest_price
2018-11-29 03:15:47,1543461347,118.73,96748,0.02832,32.0
2018-11-29 03:16:00,1543461360,118.73,96796,0.02832,32.0
2018-11-29 03:16:15,1543461375,118.73,96666,0.02832,32.0
2018-11-29 03:16:30,1543461390,118.73,96690,0.02832,32.0
2018-11-29 03:16:45,1543461405,118.73,96782,0.02832,32.0
2018-11-29 03:17:01,1543461421,118.73,96717,0.02832,32.0
2018-11-29 03:17:16,1543461436,118.73,96810,0.02832,32.0
2018-11-29 03:17:31,1543461451,118.73,96706,0.02832,32.0
2018-11-29 03:17:46,1543461466,118.73,96878,0.02832,32.0
2018-11-29 03:18:01,1543461481,118.73,96878,0.02832,32.0
2018-11-29 03:18:16,1543461496,118.73,96912,0.02832,32.0
2018-11-29 03:18:31,1543461511,118.73,96805,0.02832,32.0
2018-11-29 03:18:46,1543461526,118.73,96726,0.02832,32.0
2018-11-29 03:19:00,1543461540,118.73,96759,0.02832,32.0
2018-11-29 03:19:15,1543461555,118.73,96742,0.02832,32.0
2018-11-29 03:19:30,1543461570,118.73,96838,0.02832,32.0
2018-11-29 03:19:45,1543461585,118.73,96804,0.02832,32.0
2018-11-29 03:20:01,1543461601,118.73,96780,0.02832,32.0
2018-11-29 03:20:17,1543461617,118.73,96881,0.02832,32.0
2018-11-29 03:20:32,1543461632,118.27,96968,0.02829,32.0
2018-11-29 03:20:47,1543461647,118.27,96726,0.02829,32.0
2018-11-29 03:21:00,1543461660,118.27,96815,0.02829,32.0
2018-11-29 03:21:15,1543461675,118.27,96916,0.02829,32.0
2018-11-29 03:21:30,1543461690,118.27,96871,0.02829,32.0
2018-11-29 03:21:45,1543461705,118.27,96813,0.02829,32.0
2018-11-29 03:22:01,1543461721,118.27,96950,0.02829,32.0
2018-11-29 03:22:16,1543461736,118.27,96797,0.02829,32.0
2018-11-29 03:22:31,1543461751,118.27,96929,0.02829,32.0
2018-11-29 03:22:46,1543461766,118.27,96918,0.02829,32.0
2018-11-29 03:23:01,1543461781,118.27,96915,0.02829,32.0
2018-11-29 03:23:16,1543461796,118.27,96894,0.02829,32.0
2018-11-29 03:23:31,1543461811,118.27,96880,0.02829,32.0
2018-11-29 03:23:46,1543461826,118.27,96788,0.02829,32.0
2018-11-29 03:24:00,1543461840,118.27,96879,0.02829,32.0
2018-11-29 03:24:15,1543461855,118.27,96850,0.02829,32.0
2018-11-29 03:24:30,1543461870,118.27,96899,0.02829,32.0
2018-11-29 03:24:45,1543461885,118.27,96873,0.02829,32.0
2018-11-29 03:25:01,1543461901,118.27,96992,0.02829,32.0
2018-11-29 03:25:16,1543461916,118.27,96914,0.02829,32.0
2018-11-29 03:25:47,1543461947,118.27,97141,0.02829,32.0
2018-11-29 03:26:00,1543461960,118.27,97240,0.02829,32.0
2018-11-29 03:26:15,1543461975,118.27,97326,0.02829,30.0
2018-11-29 03:26:30,1543461990,118.27,97322,0.02829,30.0
2018-11-29 03:26:45,1543462005,118.27,97455,0.02829,30.0
2018-11-29 03:27:01,1543462021,118.27,97328,0.02829,30.0
2018-11-29 03:27:16,1543462036,118.27,97391,0.02829,30.0
2018-11-29 03:27:31,1543462051,118.27,97266,0.02829,30.0
2018-11-29 03:27:46,1543462066,118.27,97125,0.02829,30.0
2018-11-29 03:28:01,1543462081,118.27,97141,0.02829,30.0
2018-11-29 03:28:16,1543462096,118.27,97069,0.02829,30.0
2018-11-29 03:28:31,1543462111,118.27,97101,0.02829,30.0
2018-11-29 03:28:46,1543462126,118.27,97228,0.02829,30.0
2018-11-29 03:29:00,1543462140,118.27,97285,0.02829,30.0
2018-11-29 03:29:15,1543462155,118.27,97165,0.02829,30.0
2018-11-29 03:29:30,1543462170,118.27,97073,0.02829,30.0
2018-11-29 03:29:45,1543462185,118.27,97218,0.02829,30.0
2018-11-29 03:30:01,1543462201,118.27,97142,0.02829,30.0
2018-11-29 03:30:16,1543462216,118.27,97056,0.02829,25.0
2018-11-29 03:30:31,1543462231,117.51,97020,0.02821,25.0
2018-11-29 03:30:46,1543462246,117.51,97028,0.02821,25.0
2018-11-29 03:31:00,1543462260,117.51,97107,0.02821,25.0
2018-11-29 03:31:15,1543462275,117.51,97203,0.02821,25.0
2018-11-29 03:31:30,1543462290,117.51,97300,0.02821,25.0
2018-11-29 03:31:45,1543462305,117.51,97393,0.02821,25.0
2018-11-29 03:32:02,1543462322,117.51,97537,0.02821,25.0
2018-11-29 03:32:17,1543462337,117.51,97525,0.02821,25.0
2018-11-29 03:32:32,1543462352,117.51,97607,0.02821,25.0
2018-11-29 03:32:47,1543462367,117.51,97578,0.02821,25.0
2018-11-29 03:33:00,1543462380,117.51,97698,0.02821,25.0
2018-11-29 03:33:15,1543462395,117.51,97738,0.02821,25.0
2018-11-29 03:33:30,1543462410,117.51,97735,0.02821,25.0
2018-11-29 03:33:45,1543462425,117.51,97543,0.02821,25.0
2018-11-29 03:34:01,1543462441,117.51,97543,0.02821,25.0
2018-11-29 03:34:16,1543462456,117.51,97396,0.02821,25.0
2018-11-29 03:34:31,1543462471,117.51,97294,0.02821,25.0
2018-11-29 03:34:46,1543462486,117.51,97341,0.02821,25.0
2018-11-29 03:35:01,1543462501,117.51,97302,0.02821,25.0
2018-11-29 03:35:16,1543462516,117.51,97384,0.02821,25.0
2018-11-29 03:35:31,1543462531,117.51,97356,0.02821,25.0
2018-11-29 03:35:46,1543462546,117.51,97304,0.02821,25.0
2018-11-29 03:36:00,1543462560,117.51,97369,0.02821,25.0
2018-11-29 03:36:15,1543462575,117.51,97454,0.02821,25.0
2018-11-29 03:36:30,1543462590,117.51,97578,0.02821,25.0
2018-11-29 03:36:45,1543462605,117.51,97534,0.02821,25.0
2018-11-29 03:37:01,1543462621,117.51,97556,0.02821,25.0
2018-11-29 03:37:16,1543462636,117.51,97666,0.02821,25.0
2018-11-29 03:37:31,1543462651,117.51,97647,0.02821,25.0
2018-11-29 03:37:46,1543462666,117.51,97603,0.02821,25.0
2018-11-29 03:38:01,1543462681,117.51,97691,0.02821,25.0
2018-11-29 03:38:16,1543462696,117.51,96893,0.02821,25.0
2018-11-29 03:38:31,1543462711,117.51,96861,0.02821,25.0
2018-11-29 03:38:46,1543462726,117.51,96889,0.02821,25.0
2018-11-29 03:39:00,1543462740,117.51,96810,0.02821,25.0
2018-11-29 03:39:15,1543462755,117.51,96827,0.02821,25.0
2018-11-29 03:39:30,1543462770,117.51,96771,0.02821,25.0
2018-11-29 03:39:45,1543462785,117.51,96713,0.02821,25.0
2018-11-29 03:40:01,1543462801,117.51,96720,0.02821,25.0
2018-11-29 03:40:16,1543462816,117.51,96835,0.02821,25.0
2018-11-29 03:40:47,1543462847,117.97,96820,0.0283,25.0
2018-11-29 03:41:00,1543462860,117.97,96936,0.0283,25.0
2018-11-29 03:41:15,1543462875,117.97,97032,0.0283,25.0
2018-11-29 03:41:30,1543462890,117.97,97061,0.0283,25.0
2018-11-29 03:41:45,1543462905,117.97,97073,0.0283,25.0
2018-11-29 03:42:01,1543462921,117.97,97077,0.0283,25.0
2018-11-29 03:42:16,1543462936,117.97,96892,0.0283,25.0
2018-11-29 03:42:31,1543462951,117.97,96760,0.0283,25.0
2018-11-29 03:42:46,1543462966,117.97,96877,0.0283,25.0
2018-11-29 03:43:01,1543462981,117.97,96584,0.0283,25.0
2018-11-29 03:43:16,1543462996,117.97,96591,0.0283,25.0
2018-11-29 03:43:31,1543463011,117.97,96582,0.0283,25.0
2018-11-29 03:43:46,1543463026,117.97,96514,0.0283,25.0
2018-11-29 03:44:00,1543463040,117.97,96537,0.0283,25.0
2018-11-29 03:44:15,1543463055,117.97,96611,0.0283,25.0
2018-11-29 03:44:30,1543463070,117.97,96613,0.0283,25.0
2018-11-29 03:44:45,1543463085,117.97,96584,0.0283,25.0
2018-11-29 03:45:01,1543463101,117.97,96552,0.0283,25.0
2018-11-29 03:45:16,1543463116,117.97,96565,0.0283,25.0
2018-11-29 03:45:31,1543463131,117.97,96583,0.0283,25.0
2018-11-29 03:45:46,1543463146,117.97,96557,0.0283,25.0
2018-11-29 03:46:00,1543463160,117.97,96473,0.0283,25.0
2018-11-29 03:46:15,1543463175,117.97,96525,0.0283,25.0
2018-11-29 03:46:30,1543463190,117.97,96427,0.0283,25.0
2018-11-29 03:46:45,1543463205,117.97,96456,0.0283,25.0
2018-11-29 03:47:01,1543463221,117.97,96407,0.0283,25.0
2018-11-29 03:47:16,1543463236,117.97,96497,0.0283,25.0
2018-11-29 03:47:31,1543463251,117.97,96329,0.0283,25.0
2018-11-29 03:47:46,1543463266,117.97,96449,0.0283,25.0
2018-11-29 03:48:01,1543463281,117.97,96272,0.0283,25.0
2018-11-29 03:48:16,1543463296,117.97,96291,0.0283,25.0
2018-11-29 03:48:31,1543463311,117.97,96353,0.0283,25.0
2018-11-29 03:48:46,1543463326,117.97,96394,0.0283,25.0
2018-11-29 03:49:00,1543463340,117.97,96297,0.0283,25.0
2018-11-29 03:49:15,1543463355,117.97,96410,0.0283,25.0
2018-11-29 03:49:30,1543463370,117.97,96404,0.0283,25.0
2018-11-29 03:49:45,1543463385,117.97,96504,0.0283,25.0
2018-11-29 03:50:01,1543463401,117.97,96521,0.0283,25.0
2018-11-29 03:50:16,1543463416,117.97,96541,0.0283,25.0
2018-11-29 03:50:31,1543463431,117.39,96574,0.02826,25.0
2018-11-29 03:50:46,1543463446,117.39,96484,0.02826,25.0
2018-11-29 03:51:00,1543463460,117.97,96597,0.0283,25.0
2018-11-29 03:51:15,1543463475,117.39,96624,0.02826,25.0
2018-11-29 03:51:30,1543463490,117.39,96555,0.02826,25.0
2018-11-29 03:51:45,1543463505,117.39,96653,0.02826,25.0
2018-11-29 03:52:02,1543463522,117.39,96742,0.02826,25.0
2018-11-29 03:52:17,1543463537,117.39,96834,0.02826,25.0
2018-11-29 03:52:32,1543463552,117.39,96934,0.02826,25.0
2018-11-29 03:52:47,1543463567,117.39,96870,0.02826,25.0
2018-11-29 03:53:00,1543463580,117.39,96919,0.02826,25.0
2018-11-29 03:53:15,1543463595,117.39,96760,0.02826,20.0
2018-11-29 03:53:30,1543463610,117.39,96750,0.02826,25.0
2018-11-29 03:53:45,1543463625,117.39,97082,0.02826,20.0
2018-11-29 03:54:01,1543463641,117.39,97131,0.02826,20.0
2018-11-29 03:54:16,1543463656,117.39,97207,0.02826,20.0
2018-11-29 03:54:31,1543463671,117.39,97302,0.02826,20.0
2018-11-29 03:54:46,1543463686,117.39,97331,0.02826,20.0
2018-11-29 03:55:01,1543463701,117.39,96946,0.02826,20.0
2018-11-29 03:55:16,1543463716,117.39,96896,0.02826,20.0
2018-11-29 03:55:31,1543463731,117.39,96966,0.02826,20.0
2018-11-29 03:55:46,1543463746,117.39,97042,0.02826,20.0
2018-11-29 03:56:00,1543463760,117.39,97120,0.02826,20.0
2018-11-29 03:56:15,1543463775,117.39,97177,0.02826,20.0
2018-11-29 03:56:30,1543463790,117.39,97061,0.02826,20.0
2018-11-29 03:56:45,1543463805,117.39,97086,0.02826,20.0
2018-11-29 03:57:01,1543463821,117.39,96992,0.02826,20.0
2018-11-29 03:57:16,1543463836,117.39,97034,0.02826,20.0
2018-11-29 03:57:32,1543463852,117.39,97007,0.02826,20.0
2018-11-29 03:57:47,1543463867,117.39,97111,0.02826,20.0
2018-11-29 03:58:00,1543463880,117.39,97074,0.02826,20.0
2018-11-29 03:58:15,1543463895,117.39,96963,0.02826,20.0
2018-11-29 03:58:30,1543463910,117.39,96095,0.02826,20.0
2018-11-29 03:58:45,1543463925,117.39,96148,0.02826,20.0
2018-11-29 03:59:01,1543463941,117.39,96177,0.02826,20.0
2018-11-29 03:59:16,1543463956,117.39,96075,0.02826,20.0
2018-11-29 03:59:31,1543463971,117.39,96152,0.02826,20.0
2018-11-29 03:59:46,1543463986,117.39,96154,0.02826,20.0
2018-11-29 04:00:01,1543464001,117.39,96337,0.02826,20.0
2018-11-29 04:00:16,1543464016,117.39,96422,0.02826,20.0
2018-11-29 04:00:31,1543464031,117.39,96511,0.02826,20.0
2018-11-29 04:00:46,1543464046,116.76,96584,0.02813,20.0
2018-11-29 04:01:00,1543464060,116.76,96541,0.02813,20.0
2018-11-29 04:01:15,1543464075,116.76,96580,0.02813,20.0
2018-11-29 04:01:30,1543464090,116.76,96480,0.02813,20.0
2018-11-29 04:01:45,1543464105,116.76,96510,0.02813,20.0
2018-11-29 04:02:01,1543464121,116.76,96502,0.02813,20.0
2018-11-29 04:02:16,1543464136,116.76,96196,0.02813,20.0
2018-11-29 04:02:31,1543464151,116.76,95297,0.02813,20.0
2018-11-29 04:02:47,1543464167,116.76,95448,0.02813,20.0
2018-11-29 04:03:00,1543464180,116.76,95627,0.02813,20.0
2018-11-29 04:03:15,1543464195,116.76,95806,0.02813,20.0
2018-11-29 04:03:30,1543464210,116.76,95964,0.02813,20.0
2018-11-29 04:03:45,1543464225,116.76,96133,0.02813,20.0
2018-11-29 04:04:02,1543464242,116.76,96118,0.02813,20.0
2018-11-29 04:04:17,1543464257,116.76,96092,0.02813,20.0
2018-11-29 04:04:32,1543464272,116.76,96176,0.02813,20.0
2018-11-29 04:04:47,1543464287,116.76,96251,0.02813,20.0
2018-11-29 04:05:00,1543464300,116.76,96314,0.02813,20.0
2018-11-29 04:05:15,1543464315,116.76,96073,0.02813,20.0
2018-11-29 04:05:30,1543464330,116.76,95962,0.02813,20.0
2018-11-29 04:05:45,1543464345,116.76,96104,0.02813,20.0
2018-11-29 04:06:01,1543464361,116.76,96230,0.02813,20.0
2018-11-29 04:06:16,1543464376,116.76,96300,0.02813,20.0
2018-11-29 04:06:31,1543464391,116.76,96020,0.02813,20.0
2018-11-29 04:06:46,1543464406,116.76,96065,0.02813,20.0
2018-11-29 04:07:01,1543464421,116.76,95976,0.02813,20.0
2018-11-29 04:07:16,1543464436,116.76,96020,0.02813,20.0
2018-11-29 04:07:31,1543464451,116.76,96029,0.02813,20.0
2018-11-29 04:07:46,1543464466,116.76,96092,0.02813,20.0
2018-11-29 04:08:00,1543464480,116.76,96092,0.02813,20.0
2018-11-29 04:08:15,1543464495,116.76,96181,0.02813,20.0
2018-11-29 04:08:30,1543464510,116.76,96204,0.02813,20.0
2018-11-29 04:08:45,1543464525,116.76,96236,0.02813,20.0
2018-11-29 04:09:02,1543464542,116.76,96340,0.02813,20.0
2018-11-29 04:09:17,1543464557,116.76,96423,0.02813,25.0
2018-11-29 04:09:32,1543464572,116.76,96494,0.02813,25.0
2018-11-29 04:09:47,1543464587,116.76,96438,0.02813,25.0
2018-11-29 04:10:00,1543464600,116.76,96543,0.02813,25.0
2018-11-29 04:10:15,1543464615,116.76,96494,0.02813,25.0
2018-11-29 04:10:30,1543464630,116.76,96476,0.02813,25.0
2018-11-29 04:10:45,1543464645,116.46,96597,0.02813,25.0
2018-11-29 04:11:01,1543464661,116.46,96683,0.02813,25.0
2018-11-29 04:11:16,1543464676,116.46,96766,0.02813,25.0
2018-11-29 04:11:31,1543464691,116.46,96758,0.02813,25.0
2018-11-29 04:11:46,1543464706,116.46,96710,0.02813,25.0
2018-11-29 04:12:01,1543464721,116.46,96805,0.02813,25.0
2018-11-29 04:12:16,1543464736,116.46,96763,0.02813,25.0
2018-11-29 04:12:31,1543464751,116.46,96829,0.02813,25.0
2018-11-29 04:12:46,1543464766,116.46,96905,0.02813,25.0
2018-11-29 04:13:00,1543464780,116.46,96910,0.02813,25.0
2018-11-29 04:13:15,1543464795,116.46,96783,0.02813,25.0
2018-11-29 04:13:30,1543464810,116.46,96839,0.02813,25.0
2018-11-29 04:13:45,1543464825,116.46,96906,0.02813,25.0
2018-11-29 04:14:01,1543464841,116.46,96792,0.02813,25.0
2018-11-29 04:14:17,1543464857,116.46,96875,0.02813,25.0
2018-11-29 04:14:32,1543464872,116.46,96914,0.02813,25.0
2018-11-29 04:14:47,1543464887,116.46,96974,0.02813,25.0
2018-11-29 04:15:00,1543464900,116.46,97019,0.02813,25.0
2018-11-29 04:15:15,1543464915,116.46,97125,0.02813,25.0
2018-11-29 04:15:30,1543464930,116.46,97090,0.02813,25.0
2018-11-29 04:15:45,1543464945,116.46,97127,0.02813,25.0
2018-11-29 04:16:01,1543464961,116.46,97112,0.02813,25.0
2018-11-29 04:16:16,1543464976,116.46,97059,0.02813,25.0
2018-11-29 04:16:31,1543464991,116.46,96997,0.02813,25.0
2018-11-29 04:16:46,1543465006,116.46,97069,0.02813,25.0
2018-11-29 04:17:01,1543465021,116.46,97071,0.02813,25.0
2018-11-29 04:17:16,1543465036,116.46,97091,0.02813,25.0
2018-11-29 04:17:31,1543465051,116.46,97081,0.02813,25.0
2018-11-29 04:17:46,1543465066,116.46,97061,0.02813,25.0
2018-11-29 04:18:00,1543465080,116.46,97022,0.02813,25.0
2018-11-29 04:18:15,1543465095,116.46,96315,0.02813,25.0
2018-11-29 04:18:30,1543465110,116.46,95903,0.02813,25.0
2018-11-29 04:18:45,1543465125,116.46,95920,0.02813,25.0
2018-11-29 04:19:01,1543465141,116.46,95924,0.02813,25.0
2018-11-29 04:19:16,1543465156,116.46,95942,0.02813,25.0
2018-11-29 04:19:31,1543465171,116.46,95948,0.02813,25.0
2018-11-29 04:20:00,1543465200,116.46,96087,0.02813,25.0
2018-11-29 04:20:15,1543465215,116.46,96082,0.02813,25.0
2018-11-29 04:20:30,1543465230,116.46,95910,0.02813,25.0
2018-11-29 04:20:45,1543465245,116.91,96060,0.02815,25.0
2018-11-29 04:21:01,1543465261,116.91,96062,0.02815,25.0
2018-11-29 04:21:16,1543465276,116.91,95993,0.02815,25.0
2018-11-29 04:21:31,1543465291,116.91,96037,0.02815,25.0
2018-11-29 04:21:46,1543465306,116.91,96072,0.02815,25.0
2018-11-29 04:22:01,1543465321,116.91,96176,0.02815,25.0
2018-11-29 04:22:16,1543465336,116.91,95840,0.02815,25.0
2018-11-29 04:22:31,1543465351,116.91,95898,0.02815,25.0
2018-11-29 04:22:46,1543465366,116.91,95967,0.02815,26.0
2018-11-29 04:23:00,1543465380,116.91,96006,0.02815,26.0
2018-11-29 04:23:15,1543465395,116.91,95967,0.02815,26.0
2018-11-29 04:23:30,1543465410,116.91,96052,0.02815,26.0
2018-11-29 04:23:45,1543465425,116.91,96104,0.02815,26.0
2018-11-29 04:24:01,1543465441,116.91,95992,0.02815,26.0
2018-11-29 04:24:16,1543465456,116.91,96324,0.02815,26.0
2018-11-29 04:24:31,1543465471,116.91,96256,0.02815,26.0
2018-11-29 04:24:46,1543465486,116.91,96379,0.02815,26.0
2018-11-29 04:25:00,1543465500,116.91,96334,0.02815,26.0
2018-11-29 04:25:15,1543465515,116.91,95368,0.02815,26.0
2018-11-29 04:25:30,1543465530,116.91,95423,0.02815,26.0
2018-11-29 04:25:45,1543465545,116.91,95680,0.02815,26.0
2018-11-29 04:26:02,1543465562,116.91,95787,0.02815,26.0
2018-11-29 04:26:17,1543465577,116.91,95873,0.02815,26.0
2018-11-29 04:26:32,1543465592,116.91,95742,0.02815,26.0
2018-11-29 04:26:47,1543465607,116.91,95853,0.02815,26.0
2018-11-29 04:27:00,1543465620,116.91,96089,0.02815,26.0
2018-11-29 04:27:15,1543465635,116.91,96127,0.02815,26.0
2018-11-29 04:27:30,1543465650,116.91,96064,0.02815,26.0
2018-11-29 04:27:45,1543465665,116.91,96028,0.02815,26.0
2018-11-29 04:28:01,1543465681,116.91,96086,0.02815,26.0
2018-11-29 04:28:16,1543465696,116.91,96211,0.02815,26.0
2018-11-29 04:28:31,1543465711,116.91,96102,0.02815,26.0
2018-11-29 04:28:46,1543465726,116.91,96090,0.02815,26.0
2018-11-29 04:29:01,1543465741,116.91,96115,0.02815,26.0
2018-11-29 04:29:16,1543465756,116.91,96098,0.02815,26.0
2018-11-29 04:29:31,1543465771,116.91,96155,0.02815,26.0
2018-11-29 04:29:46,1543465786,116.91,96142,0.02815,26.0
2018-11-29 04:30:00,1543465800,116.91,96267,0.02815,26.0
2018-11-29 04:30:15,1543465815,116.91,96337,0.02815,26.0
2018-11-29 04:30:30,1543465830,116.91,96419,0.02815,26.0
2018-11-29 04:30:45,1543465845,118.2,96415,0.02822,26.0
2018-11-29 04:31:01,1543465861,118.2,96594,0.02822,26.0
2018-11-29 04:31:16,1543465876,118.2,96526,0.02822,26.0
2018-11-29 04:31:32,1543465892,118.2,96533,0.02822,26.0
2018-11-29 04:31:47,1543465907,118.2,96650,0.02822,26.0
2018-11-29 04:32:00,1543465920,118.2,96674,0.02822,26.0
2018-11-29 04:32:15,1543465935,118.2,96537,0.02822,26.0
2018-11-29 04:32:30,1543465950,118.2,96507,0.02822,26.0
2018-11-29 04:32:45,1543465965,118.2,96550,0.02822,26.0
2018-11-29 04:33:01,1543465981,118.2,96655,0.02822,26.0
2018-11-29 04:33:16,1543465996,118.2,96597,0.02822,26.0
2018-11-29 04:33:31,1543466011,118.2,96605,0.02822,26.0
2018-11-29 04:33:46,1543466026,118.2,96783,0.02822,26.0
2018-11-29 04:34:01,1543466041,118.2,96821,0.02822,26.0
2018-11-29 04:34:16,1543466056,118.2,96809,0.02822,26.0
2018-11-29 04:34:31,1543466071,118.2,96746,0.02822,26.0
2018-11-29 04:34:46,1543466086,118.2,96719,0.02822,26.0
2018-11-29 04:35:00,1543466100,118.2,96842,0.02822,26.0
2018-11-29 04:35:15,1543466115,118.2,96743,0.02822,26.0
2018-11-29 04:35:30,1543466130,118.2,96703,0.02822,26.0
2018-11-29 04:35:45,1543466145,118.2,96772,0.02822,26.0
2018-11-29 04:36:01,1543466161,118.2,96775,0.02822,26.0
2018-11-29 04:36:16,1543466176,118.2,96754,0.02822,26.0
2018-11-29 04:36:31,1543466191,118.2,96810,0.02822,26.0
2018-11-29 04:36:46,1543466206,118.2,96808,0.02822,26.0
2018-11-29 04:37:00,1543466220,118.2,96882,0.02822,26.0
2018-11-29 04:37:15,1543466235,118.2,96772,0.02822,26.0
2018-11-29 04:37:30,1543466250,118.2,96770,0.02822,26.0
2018-11-29 04:37:45,1543466265,118.2,96814,0.02822,26.0
2018-11-29 04:38:02,1543466282,118.2,96884,0.02822,26.0
2018-11-29 04:38:17,1543466297,118.2,95811,0.02822,26.0
2018-11-29 04:38:32,1543466312,118.2,95869,0.02822,26.0
2018-11-29 04:38:47,1543466327,118.2,95772,0.02822,26.0
2018-11-29 04:39:00,1543466340,118.2,95858,0.02822,26.0
2018-11-29 04:39:15,1543466355,118.2,95817,0.02822,26.0
2018-11-29 04:39:30,1543466370,118.2,95896,0.02822,26.0
2018-11-29 04:39:45,1543466385,118.2,95966,0.02822,26.0
2018-11-29 04:40:01,1543466401,118.2,96025,0.02822,26.0
2018-11-29 04:40:16,1543466416,118.2,96072,0.02822,26.0
2018-11-29 04:40:31,1543466431,118.2,96214,0.02822,26.0
2018-11-29 04:40:46,1543466446,117.7,96299,0.02821,26.0
2018-11-29 04:41:01,1543466461,118.2,96363,0.02822,26.0
2018-11-29 04:41:16,1543466476,117.7,96311,0.02821,26.0
2018-11-29 04:41:31,1543466491,117.7,96355,0.02821,26.0
2018-11-29 04:41:46,1543466506,117.7,96362,0.02821,26.0
2018-11-29 04:42:00,1543466520,117.7,96431,0.02821,26.0
2018-11-29 04:42:15,1543466535,117.7,96339,0.02821,26.0
2018-11-29 04:42:30,1543466550,117.7,96192,0.02821,26.0
2018-11-29 04:42:45,1543466565,117.7,96294,0.02821,26.0
2018-11-29 04:43:02,1543466582,117.7,96136,0.02821,26.0
2018-11-29 04:43:17,1543466597,117.7,96148,0.02821,26.0
2018-11-29 04:43:32,1543466612,117.7,96203,0.02821,26.0
2018-11-29 04:43:47,1543466627,117.7,96289,0.02821,26.0
2018-11-29 04:44:00,1543466640,117.7,96338,0.02821,26.0
2018-11-29 04:44:15,1543466655,117.7,96465,0.02821,26.0
2018-11-29 04:44:30,1543466670,117.7,96352,0.02821,26.0
2018-11-29 04:44:45,1543466685,117.7,96270,0.02821,26.0
2018-11-29 04:45:01,1543466701,117.7,96345,0.02821,26.0
2018-11-29 04:45:16,1543466716,117.7,96182,0.02821,26.0
2018-11-29 04:45:31,1543466731,117.7,96132,0.02821,26.0
2018-11-29 04:45:46,1543466746,117.7,96181,0.02821,26.0
2018-11-29 04:46:01,1543466761,117.7,96208,0.02821,26.0
2018-11-29 04:46:16,1543466776,117.7,96138,0.02821,26.0
2018-11-29 04:46:31,1543466791,117.7,95970,0.02821,26.0
2018-11-29 04:46:46,1543466806,117.7,95952,0.02821,26.0
2018-11-29 04:47:00,1543466820,117.7,95968,0.02821,26.0
2018-11-29 04:47:15,1543466835,117.7,95940,0.02821,26.0
2018-11-29 04:47:30,1543466850,117.7,96063,0.02821,26.0
2018-11-29 04:47:45,1543466865,117.7,96137,0.02821,26.0
2018-11-29 04:48:01,1543466881,117.7,96110,0.02821,26.0
2018-11-29 04:48:17,1543466897,117.7,96047,0.02821,26.0
2018-11-29 04:48:32,1543466912,117.7,96121,0.02821,26.0
2018-11-29 04:48:47,1543466927,117.7,96187,0.02821,26.0
2018-11-29 04:49:00,1543466940,117.7,96079,0.02821,26.0
2018-11-29 04:49:15,1543466955,117.7,96118,0.02821,26.0
2018-11-29 04:49:30,1543466970,117.7,96196,0.02821,26.0
2018-11-29 04:49:45,1543466985,117.7,96145,0.02821,26.0
2018-11-29 04:50:01,1543467001,117.7,96276,0.02821,26.0
2018-11-29 04:50:16,1543467016,117.7,96280,0.02821,26.0
2018-11-29 04:50:31,1543467031,117.7,96342,0.02821,26.0
2018-11-29 04:50:46,1543467046,118.18,96428,0.02817,26.0
2018-11-29 04:51:01,1543467061,118.18,96444,0.02817,26.0
2018-11-29 04:51:16,1543467076,118.18,96416,0.02817,26.0
2018-11-29 04:51:31,1543467091,118.18,96474,0.02817,26.0
2018-11-29 04:51:46,1543467106,118.18,96328,0.02817,26.0
2018-11-29 04:52:01,1543467121,118.18,96301,0.02817,26.0
2018-11-29 04:52:16,1543467136,118.18,96400,0.02817,27.0
2018-11-29 04:52:31,1543467151,118.18,96411,0.02817,27.0
2018-11-29 04:52:46,1543467166,118.18,96377,0.02817,26.0
2018-11-29 04:53:01,1543467181,118.18,96428,0.02817,27.0
2018-11-29 04:53:16,1543467196,118.18,96454,0.02817,27.0
2018-11-29 04:53:31,1543467211,118.18,96272,0.02817,27.0
2018-11-29 04:53:46,1543467226,118.18,96366,0.02817,27.0
2018-11-29 04:54:00,1543467240,118.18,96398,0.02817,27.0
2018-11-29 04:54:15,1543467255,118.18,96407,0.02817,27.0
2018-11-29 04:54:30,1543467270,118.18,96464,0.02817,27.0
2018-11-29 04:54:45,1543467285,118.18,96401,0.02817,27.0
2018-11-29 04:55:01,1543467301,118.18,96387,0.02817,27.0
2018-11-29 04:55:16,1543467316,118.18,96372,0.02817,27.0
2018-11-29 04:55:31,1543467331,118.18,96463,0.02817,27.0
2018-11-29 04:55:46,1543467346,118.18,96506,0.02817,27.0
2018-11-29 04:56:00,1543467360,118.18,96375,0.02817,27.0
2018-11-29 04:56:15,1543467375,118.18,96318,0.02817,27.0
2018-11-29 04:56:30,1543467390,118.18,96334,0.02817,27.0
2018-11-29 04:56:45,1543467405,118.18,96327,0.02817,27.0
2018-11-29 04:57:17,1543467437,118.18,96495,0.02817,27.0
2018-11-29 04:57:32,1543467452,118.18,96431,0.02817,27.0
2018-11-29 04:57:47,1543467467,118.18,96505,0.02817,27.0
2018-11-29 04:58:00,1543467480,118.18,96532,0.02817,27.0
2018-11-29 04:58:15,1543467495,118.18,95835,0.02817,27.0
2018-11-29 04:58:30,1543467510,118.18,95717,0.02817,27.0
2018-11-29 04:58:45,1543467525,118.18,95721,0.02817,27.0
2018-11-29 04:59:01,1543467541,118.18,95900,0.02817,27.0
